URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://fhir.de/ValueSet/UcumVitalsCommonDE,1.6.0,active,,UCUM_Vitals_Common_DE,UCUM Vitals Common DE,"Dieses ValueSet enthält die innerhalb der deutschen Vitalparameter-Profile zulässigen UCUM-Einheiten. Es dient der konsistenten Einheitenbindung für numerische Messwerte in `value[x]`.","StructureDefinition/mii-pr-icu-muv-kopfumfang,StructureDefinition/mii-pr-icu-muv-koerpergewicht,StructureDefinition/mii-pr-icu-muv-koerpergroesse,StructureDefinition/mii-pr-icu-muv-arterieller-blutdruck","UCUM"
http://fhir.de/ValueSet/VitalSignDE-Atemfrequenz-SNOMED-CT,1.6.0,active,,VitalSignDE_Atemfrequenz_SNOMED_CT,VitalSignDE_Atemfrequenz_SNOMED_CT,"Dieses ValueSet enthält die für Atemfrequenz-Beobachtungen zugelassenen SNOMED-CT-Konzepte. Es dient der semantisch präzisen Codierung entsprechender Vitalparameter.","StructureDefinition/mii-pr-icu-muv-atemfrequenz","SCT"
http://fhir.de/ValueSet/VitalSignDE-Koerpergewicht-SNOMED-CT,1.6.0,active,,VitalSignDE_Koerpergewicht_SNOMED_CT,VitalSignDE_Koerpergewicht_SNOMED_CT,"Dieses ValueSet enthält die für Körpergewichts-Beobachtungen zugelassenen SNOMED-CT-Konzepte. Es dient der semantisch präzisen Codierung entsprechender Vitalparameter.","StructureDefinition/mii-pr-icu-muv-koerpergewicht","SCT"
http://fhir.de/ValueSet/VitalSignDE-Koerpergroesse-SNOMED-CT,1.6.0,active,,VitalSignDE_Koerpergroesse_SNOMED_CT,VitalSignDE_Koerpergroesse_SNOMED_CT,"Dieses ValueSet enthält die für Körpergrößen-Beobachtungen zugelassenen SNOMED-CT-Konzepte. Es dient der semantisch präzisen Codierung entsprechender Vitalparameter.","StructureDefinition/mii-pr-icu-muv-koerpergroesse","SCT"
http://fhir.de/ValueSet/VitalSignDE-Kopfumfang-SNOMED-CT,1.6.0,active,,VitalSignDE_Kopfumfang_SNOMED_CT,VitalSignDE_Kopfumfang_SNOMED_CT,"Dieses ValueSet enthält die für Kopfumfang-Beobachtungen zugelassenen SNOMED-CT-Konzepte. Es dient der semantisch präzisen Codierung entsprechender Vitalparameter.","StructureDefinition/mii-pr-icu-muv-kopfumfang","SCT"
http://fhir.de/ValueSet/VitalSignDE_Body_Length_UCUM,1.6.0,active,,VitalSignDE_Body_Length_UCUM,VitalSignDE_Body_Length_UCUM,"Dieses ValueSet enthält die zulässigen UCUM-Einheiten zur Kodierung von Körperlängen- und Körpergrößenmessungen. Es dient der konsistenten Einheitendarstellung in entsprechenden Vitalparameterprofilen.","StructureDefinition/mii-pr-icu-muv-kopfumfang,StructureDefinition/mii-pr-icu-muv-koerpergroesse","UCUM"
http://fhir.de/ValueSet/VitalSignDE_Body_Weigth_UCUM,1.6.0,active,,VitalSignDE_Body_Weigth_UCUM,VitalSignDE_Body_Weigth_UCUM,"Dieses ValueSet enthält die zulässigen UCUM-Einheiten zur Kodierung von Körpergewicht. Es dient der konsistenten Einheitendarstellung in entsprechenden Vitalparameterprofilen.","StructureDefinition/mii-pr-icu-muv-koerpergewicht","UCUM"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/mii-pr-icu-bilanz-ausfuhr-haemofiltration-einzelmesswerte,StructureDefinition/mii-pr-icu-extrakorporales-verfahren,StructureDefinition/mii-pr-icu-score-rass,StructureDefinition/mii-pr-icu-untersuchung-pupillensymmetrie,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-magensonde,StructureDefinition/mii-pr-icu-score-faces-pain-scale-revised,StructureDefinition/mii-pr-icu-score-numerische-ratingskala,StructureDefinition/mii-pr-icu-bilanz,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt,StructureDefinition/mii-pr-icu-muv-atemfrequenz,StructureDefinition/mii-pr-icu-score-cam-icu,StructureDefinition/mii-pr-icu-score-wong-baker-faces-schmerzskala,StructureDefinition/mii-pr-icu-bilanz-einfuhr-muttermilch,StructureDefinition/mii-pr-icu-bilanz-tagesbilanz-fluessigkeit,StructureDefinition/mii-pr-icu-score-icdsc,StructureDefinition/mii-pr-icu-score-visuelle-analogskala,StructureDefinition/mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-wunddrainage,StructureDefinition/mii-pr-icu-muv-kopfumfang,StructureDefinition/mii-pr-icu-muv-koerpergewicht,StructureDefinition/mii-pr-icu-untersuchung-pupillenbefund,StructureDefinition/mii-pr-icu-score-gcs,StructureDefinition/mii-pr-icu-score-zopa,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-gallenfluessigkeit,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,StructureDefinition/mii-pr-icu-score,StructureDefinition/mii-pr-icu-bilanz-einfuhr-abgepumpte-muttermilch,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang,StructureDefinition/mii-pr-icu-bilanz-einfuhr-saeuglingsnahrung,StructureDefinition/mii-pr-icu-beatmung,StructureDefinition/mii-pr-icu-muv-koerpergroesse,StructureDefinition/mii-pr-icu-bilanz-einfuhr-spendermilch,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage,StructureDefinition/mii-pr-icu-bilanz-einfuhr-fluessigkeit-gesamt,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-op-drainage,StructureDefinition/mii-pr-icu-muv-arterieller-blutdruck,StructureDefinition/mii-pr-icu-bilanz-einfuhr-enterale-fluessigkeit,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin,StructureDefinition/mii-pr-icu-score-sofa,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-drainage-generisch","SCT"
http://hl7.org/fhir/ValueSet/common-tags,4.0.1,draft,"2.16.840.1.113883.4.642.3.79",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","StructureDefinition/mii-pr-icu-beatmung,StructureDefinition/mii-pr-icu-extrakorporales-verfahren,StructureDefinition/mii-pr-icu-muv-koerperlaenge,StructureDefinition/mii-pr-icu-muv-herzfrequenz,StructureDefinition/mii-pr-icu-muv-zerebraler-perfusionsdruck","THO"
http://hl7.org/fhir/ValueSet/condition-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.161",Condition/Problem/DiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/mii-pr-icu-beatmung,StructureDefinition/mii-pr-icu-extrakorporales-verfahren","SCT"
