URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/ValueSet/cam-icu-result,2027.0.0-ballot.rc1,active,,MII_VS_ICU_CAM_ICU_Result,MII VS ICU CAM-ICU Result,"CAM-ICU assessment result: positive (delirium present) or negative (no delirium)","StructureDefinition/mii-pr-icu-score-cam-icu","SCT"
https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/ValueSet/delirium-interpretation,2027.0.0-ballot.rc1,draft,,MII_VS_ICU_Delirium_Interpretation,MII VS ICU Delirium Interpretation,"Delirium status interpretations","StructureDefinition/mii-pr-icu-score-cam-icu,StructureDefinition/mii-pr-icu-score-icdsc","SCT"
https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/ValueSet/mii-vs-icu-bodysite-observation-beatmung,2027.0.0-ballot.rc1,active,,MII_VS_ICU_BodySite_Observation_Beatmung,MII VS ICU BodySite Observation Beatmung,"Dieses ValueSet enthält Codes für bodySites für die im Kontext einer Beatmung eingestellten oder gemessenen Parametern.","StructureDefinition/mii-pr-icu-vent-atemwegsdruck-mittlerem-expiratorischem-gasfluss,StructureDefinition/mii-pr-icu-vent-atemzugvolumen-waehrend-beatmung,StructureDefinition/mii-pr-icu-vent-spontanes-atemzugvolumen,StructureDefinition/mii-pr-icu-vent-mechanische-atemfrequenz-beatmet,StructureDefinition/mii-pr-icu-vent-beatmungszeit-hohem-druck,StructureDefinition/mii-pr-icu-vent-inspiratorischer-gasfluss,StructureDefinition/mii-pr-icu-vent-mittlerer-inspiratorischer-beatmungsdruck,StructureDefinition/mii-pr-icu-vent-spontanes-plus-mechanisches-atemzugvolumen,StructureDefinition/mii-pr-icu-vent-endexpiratorischer-kohlendioxidpartialdruck,StructureDefinition/mii-pr-icu-vent-zeitverhaeltnis-ein-ausatmung,StructureDefinition/mii-pr-icu-vent-spontane-atemfrequenz-beatmet,StructureDefinition/mii-pr-icu-vent-exspiratorischer-sauerstoffpartialdruck,StructureDefinition/mii-pr-icu-vent-mittlerer-beatmungsdruck,StructureDefinition/mii-pr-icu-vent-beatmungsvolumen-min-maschineller-beatmung,StructureDefinition/mii-pr-icu-vent-inspiratorische-sauerstofffraktion,StructureDefinition/mii-pr-icu-vent-maximaler-beatmungsdruck,StructureDefinition/mii-pr-icu-vent-unterstuetzungsdruck-beatmung,StructureDefinition/mii-pr-icu-vent-plateau-beatmungsdruck,StructureDefinition/mii-pr-icu-vent-positiv-endexpiratorischer-druck,StructureDefinition/mii-pr-icu-parameter-von-beatmung,StructureDefinition/mii-pr-icu-vent-exspiratorischer-gasfluss,StructureDefinition/mii-pr-icu-vent-beatmungszeit-niedrigem-druck,StructureDefinition/mii-pr-icu-vent-atemzugvolumen-einstellung,StructureDefinition/mii-pr-icu-vent-atemwegsdruck-bei-null-expiratorischem-gasfluss,StructureDefinition/mii-pr-icu-vent-einstellung-einatmungszeit-beatmung,StructureDefinition/mii-pr-icu-vent-horowitz-in-arteriellem-blut,StructureDefinition/mii-pr-icu-vent-druckdifferenz-beatmung,StructureDefinition/mii-pr-icu-vent-dynamische-kompliance,StructureDefinition/mii-pr-icu-vent-eingestellter-inspiratorischer-gasfluss,StructureDefinition/mii-pr-icu-vent-einstellung-ausatmungszeit-beatmung,StructureDefinition/mii-pr-icu-vent-maximaler-inspiratorischer-beatmungsdruck,StructureDefinition/mii-pr-icu-vent-spontane-mechanische-atemfrequenz-beatmet","SCT"
https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/ValueSet/mii-vs-icu-bodysite-observation-blutdruck,2027.0.0-ballot.rc1,active,,MII_VS_ICU_BodySite_Observation_Blutdruck,MII VS ICU BodySite Observation Blutdruck,"Dieses ValueSet enthält Codes für bodySites von Blutdrücken (pulsatilen Drücken).",,"SCT"
https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/ValueSet/mii-vs-icu-bodysite-observation-extrakorporale-verfahren,2027.0.0-ballot.rc1,active,,MII_VS_ICU_BodySite_Observation_extrakorporale_Verfahren,MII VS ICU BodySite Observation extrakorporale Verfahren,"Dieses ValueSet enthält Codes für bodySites für die im Kontext von extrakoralen Verfahren eingestellten oder gemessenen Parametern.","StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren,StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch,StructureDefinition/mii-pr-icu-ect-gasfluss,StructureDefinition/mii-pr-icu-ect-substituatvolumen,StructureDefinition/mii-pr-icu-ect-substituatfluss,StructureDefinition/mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch,StructureDefinition/mii-pr-icu-ect-blutflussindex-extrakorporaler-gasaustausch,StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss,StructureDefinition/mii-pr-icu-ect-arterieller-druck,StructureDefinition/mii-pr-icu-ect-dauer-haemodialysesitzung,StructureDefinition/mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet,StructureDefinition/mii-pr-icu-ect-venoeser-druck,StructureDefinition/mii-pr-icu-parameter-von-extrakorporalen-verfahren","SCT"
https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/ValueSet/mii-vs-icu-bodysite-observation-monitoring-und-vitaldaten,2027.0.0-ballot.rc1,active,,MII_VS_ICU_BodySite_Observation_Monitoring_und_Vitaldaten,MII VS ICU BodySite Observation Monitoring und Vitaldaten,"Dieses ValueSet enthält Codes für bodySites von Vitaldaten sowie Daten aus dem Patientenmonitoring.",,"SCT"
https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/ValueSet/mii-vs-icu-bodysite-observation-pupillenbefund,2027.0.0-ballot.rc1,draft,,MII_VS_ICU_BodySite_Observation_Pupillenbefund,MII VS ICU BodySite Observation Pupillenbefund,"Zulaessige Koerperstellen fuer lateralisierte Pupillenbefunde: linke oder rechte Pupille.","StructureDefinition/mii-pr-icu-untersuchung-pupillenlichtreaktion-indirekt,StructureDefinition/mii-pr-icu-untersuchung-pupillenlichtreaktion-direkt,StructureDefinition/mii-pr-icu-untersuchung-pupillenform,StructureDefinition/mii-pr-icu-untersuchung-pupillengroesse","SCT"
https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/ValueSet/mii-vs-icu-category-observation-bilanzen-hl7,2027.0.0-ballot.rc1,active,,MII_VS_ICU_Category_Observation_Bilanzen_HL7,MII VS ICU Category Observation Bilanzen HL7,"ValueSet defining HL7 observation categories for ICU Bilanzen","StructureDefinition/mii-pr-icu-bilanz-ausfuhr-haemofiltration-einzelmesswerte,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-gallenfluessigkeit,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-magensonde,StructureDefinition/mii-pr-icu-bilanz,StructureDefinition/mii-pr-icu-bilanz-einfuhr-abgepumpte-muttermilch,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang,StructureDefinition/mii-pr-icu-bilanz-einfuhr-saeuglingsnahrung,StructureDefinition/mii-pr-icu-bilanz-tagesbilanz-fluessigkeit,StructureDefinition/mii-pr-icu-bilanz-einfuhr-muttermilch,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage,StructureDefinition/mii-pr-icu-bilanz-einfuhr-spendermilch,StructureDefinition/mii-pr-icu-bilanz-einfuhr-fluessigkeit-gesamt,StructureDefinition/mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-op-drainage,StructureDefinition/mii-pr-icu-bilanz-einfuhr-enterale-fluessigkeit,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-drainage-generisch,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin,StructureDefinition/mii-pr-icu-bilanz-ausfuhr-wunddrainage","THO"
https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/ValueSet/mii-vs-icu-category-procedure-beatmung-snomed,2027.0.0-ballot.rc1,active,,MII_VS_ICU_Category_Procedure_Beatmung_SNOMED,MII VS ICU Category Procedure Beatmung SNOMED,"","StructureDefinition/mii-pr-icu-vent-atemwegsdruck-mittlerem-expiratorischem-gasfluss,StructureDefinition/mii-pr-icu-vent-atemzugvolumen-waehrend-beatmung,StructureDefinition/mii-pr-icu-dm-eingestellte-gemessene-parameter-beatmung,StructureDefinition/mii-pr-icu-vent-spontanes-atemzugvolumen,StructureDefinition/mii-pr-icu-vent-mechanische-atemfrequenz-beatmet,StructureDefinition/mii-pr-icu-vent-beatmungszeit-hohem-druck,StructureDefinition/mii-pr-icu-vent-inspiratorischer-gasfluss,StructureDefinition/mii-pr-icu-vent-mittlerer-inspiratorischer-beatmungsdruck,StructureDefinition/mii-pr-icu-vent-spontanes-plus-mechanisches-atemzugvolumen,StructureDefinition/mii-pr-icu-vent-endexpiratorischer-kohlendioxidpartialdruck,StructureDefinition/mii-pr-icu-vent-zeitverhaeltnis-ein-ausatmung,StructureDefinition/mii-pr-icu-vent-spontane-atemfrequenz-beatmet,StructureDefinition/mii-pr-icu-vent-exspiratorischer-sauerstoffpartialdruck,StructureDefinition/mii-pr-icu-vent-mittlerer-beatmungsdruck,StructureDefinition/mii-pr-icu-vent-beatmungsvolumen-min-maschineller-beatmung,StructureDefinition/mii-pr-icu-vent-inspiratorische-sauerstofffraktion,StructureDefinition/mii-pr-icu-vent-maximaler-beatmungsdruck,StructureDefinition/mii-pr-icu-vent-unterstuetzungsdruck-beatmung,StructureDefinition/mii-pr-icu-vent-plateau-beatmungsdruck,StructureDefinition/mii-pr-icu-vent-positiv-endexpiratorischer-druck,StructureDefinition/mii-pr-icu-parameter-von-beatmung,StructureDefinition/mii-pr-icu-vent-exspiratorischer-gasfluss,StructureDefinition/mii-pr-icu-vent-beatmungszeit-niedrigem-druck,StructureDefinition/mii-pr-icu-vent-atemzugvolumen-einstellung,StructureDefinition/mii-pr-icu-vent-atemwegsdruck-bei-null-expiratorischem-gasfluss,StructureDefinition/mii-pr-icu-vent-einstellung-einatmungszeit-beatmung,StructureDefinition/mii-pr-icu-vent-horowitz-in-arteriellem-blut,StructureDefinition/mii-pr-icu-vent-druckdifferenz-beatmung,StructureDefinition/mii-pr-icu-beatmung,StructureDefinition/mii-pr-icu-vent-dynamische-kompliance,StructureDefinition/mii-pr-icu-vent-eingestellter-inspiratorischer-gasfluss,StructureDefinition/mii-pr-icu-vent-einstellung-ausatmungszeit-beatmung,StructureDefinition/mii-pr-icu-vent-maximaler-inspiratorischer-beatmungsdruck,StructureDefinition/mii-pr-icu-vent-spontane-mechanische-atemfrequenz-beatmet","SCT"
https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/ValueSet/mii-vs-icu-code-extrakorporale-verfahren,2027.0.0-ballot.rc1,active,,MII_VS_ICU_Code_Extrakorporale_Verfahren,MII VS ICU Code Extrakorporale Verfahren,"Mögliche Codes für extrakorporale Verfahren. Für die Einteilung und Interpretation in Bezug auf unterschiedliche Detail-Level beachte den zugehörigen implementationguide.","StructureDefinition/mii-pr-icu-extrakorporales-verfahren","SCT"
