2026-08-27T16:43:27Z	packageId	P	package/package.json	de.medizininformatikinitiative.kerndatensatz.icu	2.1	package-identity
2026-08-27T16:43:27Z	version	P	package/package.json	2026.0.2	2.1	package-identity
2026-08-27T16:43:27Z	description	P	package/package.json	Medizininformatik Initiative - Modul Intensivmedizin PDMS-Daten und hochauflösende Biosignaldaten	2.1	package-identity
2026-08-27T16:43:28Z	fhirVersions	P	package/package.json	["4.0.1"]	2.1	package-identity
2026-08-27T16:43:28Z	jurisdiction	P	package/package.json	urn:iso:std:iso:3166#DE	2.1	package-identity
2026-08-27T16:43:28Z	dependency:de.basisprofil.r4	P	package/package.json (source pin)	1.5.4	2.1	package-identity
2026-08-27T16:43:28Z	dependency:de.gematik.isik	P	package/package.json (source pin)	5.1.0	2.1	package-identity
2026-08-27T16:43:28Z	dependency:de.medizininformatikinitiative.kerndatensatz.base	P	package/package.json (source pin)	2026.0.0	2.1	package-identity
2026-08-27T16:43:28Z	dependency:hl7.fhir.r4.core	P	package/package.json (source pin)	4.0.1	2.1	package-identity
2026-08-27T16:43:44Z	title	R	README.md first heading	Medizininformatik Initiative - Erweiterungsmodul ICU	2.1	repo-identity
2026-08-27T16:44:10Z	id	S	sushi-config.yaml	mii-ig-icu-de-v2026	2	read-identity
2026-08-27T16:44:10Z	canonical	S	sushi-config.yaml	https://www.medizininformatik-initiative.de/fhir/ext/modul-icu	2	read-identity
2026-08-27T16:44:10Z	packageId	S	sushi-config.yaml	de.medizininformatikinitiative.kerndatensatz.icu	2	read-identity
2026-08-27T16:44:10Z	name	S	sushi-config.yaml	MII_IG_ICU	2	read-identity
2026-08-27T16:44:10Z	title	S	sushi-config.yaml	MII IG ICU	2	read-identity
2026-08-27T16:44:10Z	version	S	sushi-config.yaml	2026.0.3	2	read-identity
2026-08-27T16:44:10Z	status	S	sushi-config.yaml	draft	2	read-identity
2026-08-27T16:44:10Z	releaseLabel	S	sushi-config.yaml	ci-build	2	read-identity
2026-08-27T16:44:10Z	publisher	S	sushi-config.yaml publisher.name	Medizininformatik Initiative	2	read-identity
2026-08-27T16:44:10Z	license	R	input/fsh/rulesets/license-terms.fsh (mii-ex-meta-license-codeable artefact-level; sushi-config license UNSET)	CC-BY-4.0	2	read-identity
