url	status	kind	reason	file	src_text_chars	md_text_chars	missing_runs	title
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-height-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-height-observation.page.md.md	303146	425258	14	Body height (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-height-percentile-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-height-percentile-observation.page.md.md	240683	335852	10	Body height percentile (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Oxygen-saturation-in-preductal-blood-by-pulse-oximetry-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-oxygen-saturation-in-preductal-blood-by-pulse-oximetry-observation.page.md.md	230317	323010	4	Oxygen saturation in preductal blood by pulse oximetry (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Oxygen-saturation-in-postductal-blood-by-pulse-oximetry-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-oxygen-saturation-in-postductal-blood-by-pulse-oximetry-observation.page.md.md	230326	323048	4	Oxygen saturation in postductal blood by pulse oximetry (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Oxygen-saturation-in-arterial-blood-by-pulse-oximetry-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-oxygen-saturation-in-arterial-blood-by-pulse-oximetry-observation.page.md.md	283263	392633	4	Oxygen saturation in arterial blood by pulse oximetry (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Left-ventricular-cardiac-output-index-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-left-ventricular-cardiac-output-index-observation.page.md.md	244506	340929	12	Left ventricular cardiac output index (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Left-ventricular-cardiac-output-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-left-ventricular-cardiac-output-observation.page.md.md	244467	341319	12	Left ventricular cardiac output (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Left-ventricular-cardiac-output-index-due-to-indicator-dilution-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-left-ventricular-cardiac-output-index-due-to-indicator-dilution-observation.page.md.md	216235	304422	14	Left ventricular cardiac output index due to indicator dilution (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Left-ventricular-cardiac-output-due-to-indicator-dilution-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-left-ventricular-cardiac-output-due-to-indicator-dilution-observation.page.md.md	216122	304345	14	Left ventricular cardiac output due to indicator dilution (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Pulmonary-vascular-resistance-index-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-pulmonary-vascular-resistance-index-observation.page.md.md	244520	341467	12	Pulmonary vascular resistance index (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Systemic-vascular-resistance-index-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-systemic-vascular-resistance-index-observation.page.md.md	243818	340536	12	Systemic vascular resistance index (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Left-ventricular-cardiac-index-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-left-ventricular-cardiac-index-observation.page.md.md	244442	341170	12	Left ventricular cardiac index (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Cardiac-output-per-time-period-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-cardiac-output-per-time-period-observation.page.md.md	244112	340396	12	Cardiac output per time period (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Left-ventricular-cardiac-index-due-to-indicator-dilution-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-left-ventricular-cardiac-index-due-to-indicator-dilution-observation.page.md.md	215920	304045	14	Left ventricular cardiac index due to indicator dilution (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Left-ventricular-cardiac-output-due-to-indicator-dilution-Observation-duplicate-2.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-left-ventricular-cardiac-output-due-to-indicator-dilution-observation-duplicate-2.page.md.md	215934	304063	14	Left ventricular cardiac output due to indicator dilution (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Heart-rate-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-heart-rate-observation.page.md.md	244381	341788	12	Heart rate (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Pulse-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-pulse-observation.page.md.md	252013	349648	12	Pulse (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Pulmonary-arterial-wedge-blood-pressure-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-pulmonary-arterial-wedge-blood-pressure-observation.page.md.md	244609	341427	12	Pulmonary arterial wedge blood pressure (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Intracranial-pressure-ICP-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-intracranial-pressure-icp-observation.page.md.md	244523	341127	12	Intracranial pressure ICP (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Central-venous-pressure-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-central-venous-pressure-observation.page.md.md	244518	341116	12	Central venous pressure (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Arterial-blood-pressure-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-arterial-blood-pressure-observation.page.md.md	546504	744805	32	Arterial blood pressure (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Other-pulsatile-pressures-generic-Observation?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-other-pulsatile-pressures-generic-observation.md	464001	639928	20	Other pulsatile pressures generic (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Other-pulsatile-pressures-generic-Observation/Left-atrial-pressure-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-other-pulsatile-pressures-generic-observation-left-atrial-pressure-observation.page.md.md	505282	693791	22	Left atrial pressure (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Other-pulsatile-pressures-generic-Observation/Right-atrial-pressure-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-other-pulsatile-pressures-generic-observation-right-atrial-pressure-observation.page.md.md	507821	697171	22	Right atrial pressure (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Other-pulsatile-pressures-generic-Observation/Right-ventricular-pressure-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-other-pulsatile-pressures-generic-observation-right-ventricular-pressure-observation.page.md.md	493808	679188	20	Right ventricular pressure (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Other-pulsatile-pressures-generic-Observation/Left-ventricular-pressure-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-other-pulsatile-pressures-generic-observation-left-ventricular-pressure-observation.page.md.md	491316	676214	20	Left ventricular pressure (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Other-pulsatile-pressures-generic-Observation/Pulmonary-arterial-blood-pressure-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-other-pulsatile-pressures-generic-observation-pulmonary-arterial-blood-pressure-observation.page.md.md	512822	704076	22	Pulmonary arterial blood pressure (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation.md	246330	342585	12	Body temperature generic (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-core-temperature-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-core-temperature-observation.page.md.md	305932	432397	10	Body core temperature (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-thoracic-spine-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-thoracic-spine-observation.page.md.md	232992	328496	18	Body temperature thoracic spine (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-lumbar-spine-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-lumbar-spine-observation.page.md.md	232989	328521	18	Body temperature lumbar spine (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-joint-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-joint-observation.page.md.md	232884	328018	18	Body temperature joint (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-forehe-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-forehe-observation.page.md.md	232887	327991	18	Body temperature forehe (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-cervical-spine-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-cervical-spine-observation.page.md.md	232987	328459	18	Body temperature cervical spine (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-breast-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-breast-observation.page.md.md	232883	327987	18	Body temperature breast (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-nasal-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-nasal-observation.page.md.md	233069	328726	10	Body temperature nasal (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Myocardial-body-temperature-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-myocardial-body-temperature-observation.page.md.md	233104	328841	10	Myocardial body temperature (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-airways-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-airways-observation.page.md.md	233054	328632	10	Body temperature airways (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-blood-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-blood-observation.page.md.md	334648	469447	12	Body temperature blood (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Inguinal-body-temperature-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-inguinal-body-temperature-observation.page.md.md	320442	451634	12	Inguinal body temperature (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-armpit-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-armpit-observation.page.md.md	334940	470754	12	Body temperature armpit (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-under-the-tongue-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-under-the-tongue-observation.page.md.md	334957	471169	12	Body temperature under the tongue (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Vaginal-body-temperature-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-vaginal-body-temperature-observation.page.md.md	306057	432842	10	Vaginal body temperature (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-urinary-bladder-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-urinary-bladder-observation.page.md.md	320518	452027	12	Body temperature urinary bladder (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-Nasopharynx-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-nasopharynx-observation.page.md.md	247354	347922	12	Body temperature Nasopharynx (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-Oesophagus-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-oesophagus-observation.page.md.md	334857	470547	12	Body temperature Oesophagus (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Rectal-body-temperature-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-rectal-body-temperature-observation.page.md.md	334899	470713	12	Rectal body temperature (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Monitoring-and-vital-data/Monitoring-and-vital-data-Observation/Body-temperature-generic-Observation/Body-temperature-Eardrum-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-monitoring-and-vital-data-monitoring-and-vital-data-observation-body-temperature-generic-observation-body-temperature-eardrum-observation.page.md.md	334863	470507	12	Body temperature Eardrum (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances?version=current	harvested	narrative		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances.md	48	53	0	Balances
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation.md	234319	324610	8	(Liquid) balances (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-export-drainage-generic-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-export-drainage-generic-observation.page.md.md	233652	332974	6	Balance export drainage generic (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-sheet-withdrawal-in-hemofiltration-individual-measured-values-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-sheet-withdrawal-in-hemofiltration-individual-measured-values-observation.page.md.md	2288	2325	0	Balance sheet withdrawal in hemofiltration individual measured values (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-export-opdrain-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-export-opdrain-observation.page.md.md	2090	2127	0	Balance export opdrain (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-export-wounddrain-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-export-wounddrain-observation.page.md.md	233781	332911	16	Balance export wounddrain (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-export-liquid-total-Observation-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-export-liquid-total-observation-observation.page.md.md	233721	333091	16	Balance export liquid total (Observation) (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-export-bile-fluid-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-export-bile-fluid-observation.page.md.md	233830	333140	16	Balance export bile fluid (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-export-gastric-tube-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-export-gastric-tube-observation.page.md.md	233885	332967	16	Balance export gastric tube (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-export-pancreatic-drainage-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-export-pancreatic-drainage-observation.page.md.md	219619	314527	12	Balance export pancreatic drainage (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-export-defecation-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-export-defecation-observation.page.md.md	219461	314619	12	Balance export defecation (Observation)
