id	layer	check	verdict	subject	evidence	autofix	action
C4-b03cd9	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-urin-observation.page.md.md	the source page embeds an element-tree rendering (212 occurrences of the renderer's marker); 1146 of 1148 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-d67cd3	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-wunddrainage-observation.page.md.md	the source page embeds an element-tree rendering (212 occurrences of the renderer's marker); 1146 of 1148 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-853d3b	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-abgepumpte-muttermilch-observation.page.md.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1072 of 1074 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-436350	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-enterale-fl-ssigkeit-observation.page.md.md	the source page embeds an element-tree rendering (212 occurrences of the renderer's marker); 1146 of 1148 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-a48f09	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-fl-ssigkeit-gesamt-observation.page.md.md	the source page embeds an element-tree rendering (212 occurrences of the renderer's marker); 1146 of 1148 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-cb6881	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-muttermilch-observation.page.md.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1072 of 1074 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-67fb60	conservation	C4	DIVERGIERT	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-oraler-fl-ssigkeit-observation.page.md.md	8 of 10 PROSE runs of the source page are in no target page (first: #### Bilanz Einfuhr Oraler Flüssigkeit (Observation) Canonic…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-908004	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-s-uglingsnahrung-observation.page.md.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1072 of 1074 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-a7409d	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-spendermilch-observation.page.md.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1072 of 1074 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-179d9e	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-tagesbilanz-fl-ssigkeit-observation.page.md.md	the source page embeds an element-tree rendering (212 occurrences of the renderer's marker); 1147 of 1149 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e01fef	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1152 of 1152 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-2373f8	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-5dab2b	conservation	C4	DIVERGIERT	technischeimplementierung-fhir-profile-ger-teinformationen.page.md.md	3 of 20 PROSE runs of the source page are in no target page (first: keine Geräteinformationen ![Devices\_statisch](data:image/pn…); 4 generated table row(s) excluded -- migration replaces that view with the artefact page (R1 checks THAT)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-98038e	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-arterieller-blutdruck-observation.page.md.md	the source page embeds an element-tree rendering (478 occurrences of the renderer's marker); 2781 of 2783 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-84209b	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-atemfrequenzobservation.page.md.md	the source page embeds an element-tree rendering (226 occurrences of the renderer's marker); 1093 of 1095 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-204a73	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-herzfrequenzobservation.page.md.md	the source page embeds an element-tree rendering (206 occurrences of the renderer's marker); 1209 of 1211 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-9beba4	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-herzzeitvolumenobservation.page.md.md	the source page embeds an element-tree rendering (206 occurrences of the renderer's marker); 1211 of 1213 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-521095	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-idealeskrpergewichtobservation.page.md.md	the source page embeds an element-tree rendering (208 occurrences of the renderer's marker); 1210 of 1212 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-bc2b65	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-intrakranieller-druck-icp-observation.page.md.md	the source page embeds an element-tree rendering (206 occurrences of the renderer's marker); 1213 of 1215 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-40dbe0	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergewicht-observation.page.md.md	the source page embeds an element-tree rendering (288 occurrences of the renderer's marker); 1485 of 1487 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-8f0941	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergewicht-percentil-altersabh-ngig-observation.page.md.md	the source page embeds an element-tree rendering (218 occurrences of the renderer's marker); 1262 of 1264 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-37afa2	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergr-e-observation.page.md.md	the source page embeds an element-tree rendering (286 occurrences of the renderer's marker); 1485 of 1488 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e6fb85	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergr-sse-percentil-altersabh-ngig-observation.page.md.md	the source page embeds an element-tree rendering (206 occurrences of the renderer's marker); 1188 of 1190 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-c821c0	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-achsel-observation.page.md.md	the source page embeds an element-tree rendering (332 occurrences of the renderer's marker); 1639 of 1641 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-d0bec3	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-atemwege-observation.page.md.md	the source page embeds an element-tree rendering (198 occurrences of the renderer's marker); 1152 of 1154 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-3c4492	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-blut-observation.page.md.md	the source page embeds an element-tree rendering (334 occurrences of the renderer's marker); 1636 of 1638 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-5f250c	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-brust-observation.page.md.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1148 of 1150 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-c36e5d	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-brustwirbelsaeule-observation.page.md.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1148 of 1150 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-620941	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-gelenk-observation.page.md.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1148 of 1150 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-420d50	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-halswirbelsaeule-observation.page.md.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1148 of 1150 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-5cceab	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-harnblase-observation.page.md.md	the source page embeds an element-tree rendering (318 occurrences of the renderer's marker); 1563 of 1565 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-9a008a	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-kern-observation.page.md.md	the source page embeds an element-tree rendering (310 occurrences of the renderer's marker); 1483 of 1485 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-1d9f69	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-leiste-observation.page.md.md	the source page embeds an element-tree rendering (318 occurrences of the renderer's marker); 1562 of 1564 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-3100ee	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-lendenwirbelsaeule-observation.page.md.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1148 of 1150 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-a89610	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-myokard-observation.page.md.md	the source page embeds an element-tree rendering (198 occurrences of the renderer's marker); 1153 of 1155 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-5004dc	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-nasal-observation.page.md.md	the source page embeds an element-tree rendering (198 occurrences of the renderer's marker); 1153 of 1155 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-2c2a85	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-nasen-rachen-raum-observation.page.md.md	the source page embeds an element-tree rendering (210 occurrences of the renderer's marker); 1227 of 1229 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-28192a	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-rektal-observation.page.md.md	the source page embeds an element-tree rendering (332 occurrences of the renderer's marker); 1639 of 1641 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-6ea2ab	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-speiseroehre-observation.page.md.md	the source page embeds an element-tree rendering (332 occurrences of the renderer's marker); 1637 of 1639 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-268b6e	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-stirn-observation.page.md.md	the source page embeds an element-tree rendering (200 occurrences of the renderer's marker); 1148 of 1150 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-f15d9e	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-trommelfell-observation.page.md.md	the source page embeds an element-tree rendering (332 occurrences of the renderer's marker); 1637 of 1639 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e40552	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-unter-der-zunge-observation.page.md.md	the source page embeds an element-tree rendering (332 occurrences of the renderer's marker); 1639 of 1641 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-039391	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-vaginal-observation.page.md.md	the source page embeds an element-tree rendering (304 occurrences of the renderer's marker); 1487 of 1489 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-5b16d4	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation.md	the source page embeds an element-tree rendering (212 occurrences of the renderer's marker); 1219 of 1221 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-bdd3a4	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-kopfumfangobservation.page.md.md	the source page embeds an element-tree rendering (266 occurrences of the renderer's marker); 1352 of 1354 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-638395	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksv.herzindexdurchindikatorverdnnungobservation.page.md.md	the source page embeds an element-tree rendering (182 occurrences of the renderer's marker); 1060 of 1062 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-83f345	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksv.herzzeitvolumendurchindikatorverdnnungobservation.page.md.md	the source page embeds an element-tree rendering (182 occurrences of the renderer's marker); 1060 of 1062 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-633bc2	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksv.schlagvolumendurchindikatorverdnnungobservation.page.md.md	the source page embeds an element-tree rendering (184 occurrences of the renderer's marker); 1059 of 1061 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-3495b6	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksv.schlagvolumenindexdurchindikatorverd.observation.page.md.md	the source page embeds an element-tree rendering (184 occurrences of the renderer's marker); 1061 of 1063 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-736d04	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksventrikulaeres-schlagvolumen-observation.page.md.md	the source page embeds an element-tree rendering (206 occurrences of the renderer's marker); 1212 of 1214 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-5f1de6	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksventrikulaeres-schlagvolumenindex-observation.page.md.md	the source page embeds an element-tree rendering (208 occurrences of the renderer's marker); 1213 of 1215 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e1fe95	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksventrikulrerherzindexobservation.page.md.md	the source page embeds an element-tree rendering (204 occurrences of the renderer's marker); 1214 of 1216 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-28c33a	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-pulmonalarteriellerwedgeblutdruckobservation.page.md.md	the source page embeds an element-tree rendering (206 occurrences of the renderer's marker); 1213 of 1215 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-b83d71	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-pulmonalvaskulrerwiderstandsindexobservation.page.md.md	the source page embeds an element-tree rendering (206 occurrences of the renderer's marker); 1213 of 1215 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-c55371	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-puls-observation.page.md.md	the source page embeds an element-tree rendering (214 occurrences of the renderer's marker); 1250 of 1252 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-49b2e1	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sauerstoffs-ttigung-im-art.-blut-durch-pulsoxymetrie-obs.page.md.md	the source page embeds an element-tree rendering (242 occurrences of the renderer's marker); 1412 of 1414 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-91b1c1	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sauerstoffs-ttigung-im-blut-postduktal-durch-pulsoxymetrie-obs.page.md.md	the source page embeds an element-tree rendering (196 occurrences of the renderer's marker); 1135 of 1137 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-09605a	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sauerstoffs-ttigung-im-blut-preduktal-durch-pulsoxymetrie-obs.page.md.md	the source page embeds an element-tree rendering (196 occurrences of the renderer's marker); 1135 of 1137 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-f385ed	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation-linksatrialerdruckobservation.page.md.md	the source page embeds an element-tree rendering (456 occurrences of the renderer's marker); 2576 of 2578 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-77721d	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation-linksventrikulrerdruckobservation.page.md.md	the source page embeds an element-tree rendering (444 occurrences of the renderer's marker); 2501 of 2503 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-0197da	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation-pulmonalarteriellerblutdruckobservation.page.md.md	the source page embeds an element-tree rendering (456 occurrences of the renderer's marker); 2619 of 2621 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e60fcc	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation-rechtsatrialerdruckobservation.page.md.md	the source page embeds an element-tree rendering (456 occurrences of the renderer's marker); 2591 of 2593 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-a3822b	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation-rechtsventrikulrerdruckobservation.page.md.md	the source page embeds an element-tree rendering (442 occurrences of the renderer's marker); 2516 of 2518 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-588985	conservation	C4	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-sonstige-pulsatile-dr-cke-generisch-observation.md	the source page embeds an element-tree rendering (378 occurrences of the renderer's marker); 2356 of 2356 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
